abatement,cod_plausible,construction,cost_usd,deep_scan,focus,ia,inr,news,pins,project,status,turns,violations
False,False,False,0.8398894500000001,False,"Verify PUCT Doc 35077_2172 (ETT IA) — confirm whether it covers Wind 3, Wind 4, or both; PUCT portal required | Resolve Tiempo/Cenizo/Del Sol substation coordinates via ERCOT GIS or FERC TADS to enable imagery",False,28INR0340,False,0,Corralitos Wind 4,ok,36,
False,False,False,0.8926543500000003,False,"PUCT Interchange: search for 'Gransolar' or 'Harryoung' — portal was 402-blocked during triage, IA may exist | Developer 'Gransolar Texas Four LLC' parent company — Gransolar is a Spanish EPC firm; verify if US entity is active or shell",False,25INR0270,False,0,Harryoung Solar,ok,43,
False,True,False,0.7747155,False,"Locate exact Rio Hondo 138kV substation coordinates (EIA-860, ERCOT network map, OpenInfraMap) and re-run imagery on tight 1 km buffer | PUCT Interchange IA search for 'Gransolar Texas' — portal returned 402 during triage, worth a manual or browser-based check",False,25INR0552,False,0,HarryoungBESS,ok,41,
False,True,False,0.9305422499999999,False,Developer identity unknown — Maldives Solar LLC has 0% completion rate and one dropped prior project; deep scan should identify parent company via TX SOS or ERCOT contacts | FIS never approved despite IA signed — unusual (IA without FIS); confirm sequence via PUCT IA filing (portal was 402-blocked in triage),False,25INR0400,False,0,Maldives Solar,ok,45,
False,True,False,0.9939186,True,"Ch.313 / Covington ISD abatement application — T3 found reinvestment zone reference; pull Comptroller application PDF to confirm developer, acreage, and COD commitment | PUCT Interchange IA filing — queue shows IA signed 2024-05-03; retrieve filing to get parties, POI details, and milestone schedule exhibit",True,24INR0124,False,0,High Noon Solar,ok,41,
False,False,False,0.9324033000000002,False,FAA OE/AAA Fannin County wind turbine filings — portal was blocked (shutdown page); retry when live to get exact turbine coordinates | PUCT Interchange — portal returned 402; retry direct browser search for SunWR or '2 Cedar Wind' filings,False,28INR0286,False,0,2 Cedar Wind,ok,41,
False,True,False,0.9691268999999997,False,Locate Kingfisher 345kV substation coordinates (AEP La Palma–Kingfisher CPCN docket at PUCT) to enable imagery | Monitor PUCT Interchange for IA filing under Hunt Energy Network or Amberjack2 BESS LLC — no IA = hard blocker,False,26INR0640,False,0,Amberjack2 BESS,ok,45,
False,True,False,0.7782759,False,"Locate TNSTAGHORN1 138kV substation coordinates to enable imagery — try ERCOT transmission planning maps or HIFLD dataset | Verify developer Proteus Power identity and LLC registration (Thornton Ranch Solar, LLC) in Texas SOS",False,25INR0606,False,0,Proteus Thornton Ranch Solar SLF,ok,38,
False,True,False,0.8539243499999999,False,IA chase: PUCT Interchange was 402-blocked; retry with browser session or alternative endpoint for BT Yooperlite Storage / Belltown Power IA filing | Precise site: substation 580 Westbrook Switch coords not found; Oncor transmission map or EIA-860 substation dataset may resolve to <1 km,False,25INR0466,False,0,Yooperlite Storage,ok,39,
True,True,False,0.8781622499999999,True,"Fetch PUCT 35077/1888 IA PDF with authenticated session — extract POI exhibit, milestone schedule, and parties page | Obtain CDSE imagery with valid creds — center 31.5174/-99.8065, compare current vs 2023-2024 baseline to confirm/deny ground disturbance",True,25INR0174,True,0,Concho Pearl Solar,ok,41,
False,True,False,1.0794907500000002,True,"IA found (signed 2025-04-23) but PDF not retrievable — pull from PUCT interchange with authenticated session; extract parties, POI, and milestone-schedule exhibit | FIS approval not yet logged — check ERCOT GIS for FIS status update beyond Jun-2026 snapshot",True,26INR0291,False,0,Cold Creek Storage 2,ok,47,
False,True,False,0.7519170000000003,True,PUCT Interchange IA document — IA signed 2023-04-17 but PDF/schedule exhibit not retrieved (portal requires auth); check amendment filings for any CEII-redacted schedule | SAVANAH 345 kV substation (ERCOT bus 43180) coordinates — needed to anchor site candidate and enable imagery; try ERCOT TPG or OpenInfraMap,True,23INR0091,False,0,Cascade Solar,ok,31,
False,True,False,0.8781007499999999,False,FIS completion and IA execution — monitor queue for iaSigned date; project stalls without it | Hancock Reservoir LLC developer track record — no web presence found; check TX SOS for entity registration and any other ERCOT queue projects,False,26INR0489,False,0,Seven Springs Storage,ok,43,
False,False,False,0.9223701000000002,False,"TCEQ air permit NSR search for 'Lone Star Industrial Park' in Morris County — absence is the key paper-project signal for thermal | Texas SOS entity search for 'LONE STAR INDUSTRIAL PARK, LLC' to confirm formation date and registered agent (developer identity)",False,27INR0324,False,0,LONE STAR INDUSTRIAL PARK GAS POWER PROJECT  ,ok,45,
True,True,False,0.93904875,True,"San Angelo City Council abatement resolution — retrieve vote date, exact terms, and whether site address was disclosed (best source for precise site coordinates) | Locate San Angelo North substation coordinates via AEP Texas transmission maps or ERCOT GIS data to anchor imagery search",False,26INR0083,True,0,Zeppelin Energy Storage,ok,44,
False,True,False,1.1186858999999998,True,"IA PDF retrieval — PUCT Interchange was 402/CAPTCHA blocked; IA signed 2024-07-22 so the filing exists; try authenticated PUCT session or alternate PUCT search URL to extract parties (developer identity), POI confirmation, and milestone schedule exhibit | Developer identity — zero web presence found; LLC registration search via TX SOS (search.sos.state.tx.us) to identify parent company / developer",True,25INR0175,False,0,Concho Pearl Storage,ok,51,
False,True,False,0.9180250500000001,False,PUCT Interchange — retry when portal accessible; search FilingParty='Albatross BESS 2' and Description='Windsor' to find IA or NTP filing | Developer identity unknown — Texas SOS search for 'Albatross BESS 2 LLC' may surface parent company; no web presence found,False,25INR0579,False,0,Albatross BESS 2,ok,41,
False,True,False,0.8961773999999998,False,PUCT Interchange IA search (requires authenticated browser session — portal returned 402 to WebFetch): search FilingParty='High Plains Storage' and Description contains '24INR0419' | Texas SOS entity search for 'High Plains Storage LLC' to identify developer/parent company,False,24INR0419,False,0,High Plains Storage,ok,45,
False,True,False,1.0821808499999999,True,IA exists (signed 2024-10-11) but PUCT Interchange was blocked (402) — retry on PUCT to pull parties page and milestone schedule exhibit | No developer identified — TX SOS LLC search for 'Purple Sage BESS 1 LLC' to find parent/developer; then check developer track record,True,25INR0391,False,0,Purple Sage BESS 1,ok,47,
False,True,False,1.2303171000000002,False,Confirm BUTMAN substation coordinates via ERCOT nodal reference data or AEP Texas transmission maps — the Merkel TX inference is unverified | Search PUCT Interchange once portal access is restored: FilingParty='Chimney Rock BESS' to find IA or study results,False,28INR0156,False,0,Chimney Rock BESS,ok,45,
False,True,False,1.0412706,True,"IA exists (signed 2024-10-11) but PUCT Interchange portal blocked during triage — retrieve IA PDF for parties, POI details, and milestone schedule | CDSE creds expired — re-run 3x3 chip grid around Anna TX (33.35, -96.55) once creds refreshed; BESS pad should be visible within 1-2 km of Anna 345 kV substation",False,25INR0392,False,0,Purple Sage BESS 2,ok,49,
False,True,False,1.08621795,True,"Resolve BLKBYU4A substation location: decode ERCOT node name to lat/lon via ERCOT nodal model or AEP Texas transmission maps — needed to enable imagery | PUCT Interchange IA retrieval: iaSigned=2024-04-22 in queue data; retrieve the actual IA PDF to extract parties (developer identity), POI coordinates, and milestone schedule",True,24INR0425,False,0,Two Brothers ESS,ok,48,
False,True,False,1.3239060000000002,False,Developer identity unknown — Texas SOS search for 'Leon BESS LLC' to confirm entity and sponsor | FIS still pending — check ERCOT GIS portal directly for any FIS approval post Jun 2026,False,25INR0693,False,0,Leon BESS,ok,59,
False,True,False,1.0423569000000001,False,"PUCT interchange direct search for IA or EPC filings — portal returned 402 during triage, needs browser session | Texas SOS entity search for 'Silver Dollar Storage LLC' — identify developer/parent company",False,27INR0187,False,0,Silver Dollar Storage,ok,45,
False,True,False,1.0132784999999997,True,PUCT Interchange was 402-blocked — retry to download IA document and extract milestone schedule and parties (developer identity unknown) | FIS not yet approved as of latest queue snapshot (2026-06-01) — check current ERCOT GIS portal for study phase update,True,25INR0170,False,0,Pinewood Solar,ok,42,
False,True,False,0.88478505,True,IA + Amendment One exist under PUCT CN 35077 but PDFs are 402-blocked — try accessing via ERCOT direct portal or PUCT authenticated session to extract milestone schedule exhibit | Amendment One filed 2025-10-08 (14 months post-original) likely carries updated COD and construction milestones — this is the key document,True,26INR0189,False,0,Skipjack Energy Storage,ok,44,
False,True,False,0.75986895,True,"PUCT Control #35077 IA PDF — PUCT portal blocked during triage; retrieve IA parties, POI coords, and milestone schedule exhibit | Locate Revolution Switch 138kV substation coords — ERCOT transmission maps or Oncor service area data; needed to unlock imagery",True,26INR0180,False,0,Cape Rich BESS,ok,35,
False,False,False,0.8324375999999999,False,PUCT Interchange: search for IA filing under 'Stewart Grady BESS' or developer name (requires authenticated session — 402 error blocked triage) | Developer/LLC identity: no name surfaced — TX SOS business search for 'Stewart Grady BESS LLC' could confirm existence and registered agent,False,25INR0396,False,0,Stewart Grady BESS,ok,39,
False,True,False,0.9155724000000001,False,"PUCT Interchange was 402-blocked — retry to check for IA filing under TIPPSOL LLC or 'Cashel BESS' | Confirm POI substation coordinates via AEP TDU transmission map or ERCOT GIS shapefiles, then re-run imagery",False,27INR0364,False,0,Cashel BESS,ok,42,
False,True,False,0.8367955499999999,True,"CDSE credentials need refresh — imagery is the highest-value open thread; construction reportedly started Dec 2025, Sentinel-2 chip at ELGATO substation should show pad/container activity | PUCT Interchange: search under 'GridStor' and 'Gunnar' (project was renamed post-acquisition Feb 2025) — IA almost certainly exists given financing + tolling deal",False,25INR0376,True,0,Hawkins BESS,ok,37,
False,False,False,0.9761307000000002,False,Identify the existing operational array near Downie 138kV (likely a separate project that should not be confused with Photo Solar 1) | PUCT Interchange: retry with authenticated session to confirm no IA has been filed (portal was 402-blocked during triage),False,25INR0194,False,0,Photo Solar 1,ok,45,
False,True,False,1.1047736999999995,False,Verify Noelke 345kV substation precise coordinates via ERCOT substation shapefile or EIA dataset — current site candidate is low-confidence locality pin | Attempt CDSE imagery once credentials are configured — no site signal obtained this pass,False,25INR0489,False,0,Ranchero BESS,ok,44,
False,True,False,1.1167178999999998,True,IA exists at PUCT Docket 35077 item 2050 but PDF blocked (402); retrieve full document to extract milestone schedule and any CEII-redacted exhibits | CDSE credentials need CDSE_PASSWORD set — run imagery once configured; substation pin is good anchor but actual farm parcel location unknown,True,26INR0452,False,0,Cannibal Draw Solar,ok,49,
False,True,False,0.8010244500000001,True,"PUCT Interchange: search IA docket for Hancock Springs LLC (correct SPV name) — IA signed Aug 2025, milestone schedule exhibit likely available | Developer ID: Hancock Springs LLC is the correct entity — verify parent company and track record via TX SOS / web",True,26INR0147,True,0,Seven Springs Solar,ok,37,
False,True,False,0.7940918999999999,True,"Confirm county discrepancy: queue says Nueces, T3 sources say Kleberg/Kingsville — pull IA or parcel records to pin exact site | PUCT Interchange: IA was signed 2022-10-12 but portal was 402-blocked — retry and extract milestone schedule exhibit",True,23INR0061,True,0,Noria Solar DCC,ok,38,
False,True,False,0.80629425,False,"PUCT Interchange search for IA filing once portal is accessible — no IA is the biggest risk factor | Identify parent developer behind the Delaware LLC (800 N King St is a registered-agent address, not an operating company) — critical for assessing developer track record",False,25INR0666,True,0,GIBSON BRANCH BESS,ok,44,
False,True,False,0.9390329999999996,True,"IA filed at PUCT ~Feb 2026 (iaSigned=2026-02-17) — PUCT Interchange portal was 402-blocked; retrieve PDF, extract parties/POI/schedule exhibit | Developer is Apex Clean Energy (starlingsolar.com redirects to apex) — search for any developer news, project page, or community announcements",True,24INR0440,False,0,Starling Solar,ok,46,
False,True,False,0.9117480000000001,False,Locate FIREROCK4A 138kV substation coordinates via EIA Form 860 or AEP Texas transmission GIS to enable imagery — county-only candidate blocked T6 | Developer identity: no name surfaced in web sweep — try Texas SOS business search for 'Invictus Energy Storage LLC' and ERCOT queue contact field,False,23INR0794,False,0,Invictus Energy Storage,ok,39,
False,True,False,0.7868415,False,FIS approval status — key gate; FIS requested 2023-04-24 but no approval date in queue data | Developer identity — TX BESS A LLC; confirm parent company and portfolio for credibility signal,False,25INR0241,False,0,Halcon Storage,ok,39,
False,True,False,0.9386005499999999,False,"Fix CDSE credentials then run imagery on Schroeder area (~28.87, -97.38) — only open signal thread | PUCT Interchange returned 402 — try via browser/authenticated session for IA or filing confirmation",False,27INR0248,False,0,Double A Solar SLF,ok,40,
False,True,False,0.8299906499999999,True,PUCT Interchange: search for IA or GIM filing under 'X-Elio' or 'Rosebud Solar SLF LLC' — Interchange was 402-blocked during triage | Substation geolocation: pin BAGGINS / BARCLAY 69kV substations in ERCOT network map to establish site candidate for imagery,False,24INR0040,True,0,Rosebud Solar SLF,ok,38,
False,False,False,0.8399237999999997,False,"PUCT Interchange IA search (interchange.puc.texas.gov requires browser session — check FilingParty = 'Momentum Hazy Jane') | Judkins substation location: find coords via ERCOT transmission map or AEP Texas facility list, then run imagery",False,26INR0273,False,0,Momentum Hazy Jane BESS,ok,40,
False,True,False,0.8559139500000001,False,Identify parent developer behind Sleepy Hollow BESS LLC (Capitol Corporate Services registered agent offers no ownership signal — try TX SOS entity search or FERC EQR) | PUCT Interchange IA search once portal access restored (iaSigned still null as of 2026-06),False,26INR0327,False,0,Sleepy Hollow BESS,ok,38,
False,True,False,,True,PUCT Interchange: retrieve IA document (signed 2026-03-13) — extract milestone schedule exhibit and POI parties; PUCT portal blocked during triage | TCEQ air permit (NSR): mandatory for gas recip — search TCEQ air permit database for Ector County applicant 'EMPower' or 'EMPOWER'; no permit = strong paper-project signal,True,27INR0272,False,0,EMPower Odessa (TEF - Due Diligence) ,ok,,token budget exceeded: 121714 > 100000 (killed)
False,True,False,0.8036804999999998,True,IA confirmed signed 2024-07-12 — PUCT Interchange was 402-blocked during triage; retrieve the IA filing and milestone-schedule exhibit to validate COD commitment and NTP date | Developer/sponsor identity unknown — no web results surfaced; try TX SOS entity search for 'East West BESS LLC' and any parent company,True,25INR0202,False,0,East West BESS,ok,37,
False,True,False,0.3147196500000001,False,PUCT Interchange portal was blocked (402) — retry via direct browser or alternate query to confirm no IA exists | Companion project 27INR0260 (storage) may share developer / site — check its queue record for any pins or IA that could anchor site location,False,27INR0251,False,0,Sayle Solar SLF,ok,16,
False,False,False,1.1171147999999997,False,"PUCT Interchange was blocked (402) — retry manually to confirm no IA filing exists under alternate party name | Identify parent/sponsor behind Sayle Storage LLC (thin entity, incorporated May 2024) — Texas SOS lookup or ERCOT study group filings",False,27INR0260,False,0,Sayle Storage SLF,ok,45,
False,False,False,0.9310244999999997,False,If recommissioned: locate Nicole 138kV substation coords (try ERCOT nodal map or AEP Texas infrastructure data) to enable imagery | Check Gransolar Texas Five LLC corporate filings (TX SOS) to confirm entity is active and funded,False,25INR0135,False,0,Hayrick BESS,ok,46,
False,True,False,0.9294184499999999,False,Verify BPX Production Company as developer via TX SOS entity search for 'Neptune Gas Generation Plant LLC' | TCEQ NSR air permit search directly at tceq.texas.gov — mandatory for any gas reciprocating plant; absence = strong paper-project signal,False,28INR0219,False,0,Neptune Gas Generation Plant,ok,46,
False,True,False,0.9409686,False,"Locate 'GALOW 138 KV' substation coordinates via ERCOT nodal map or AEP Texas infrastructure data — this is the only site anchor | Search PUCT Interchange via authenticated session or alternative tool for IA filing (FIS not yet approved, so IA likely not filed, but worth confirming)",False,28INR0068,False,0,Alpujarra Solar,ok,41,
False,True,False,0.3563565000000001,False,PUCT Interchange filings — search 'Georgia-Lynn' for any IA or study filing to confirm developer identity | TX SOS entity search for 'Georgia-Lynn BESS LLC' to identify developer/sponsor,False,26INR0559,False,0,Georgia-Lynn BESS,ok,20,
False,True,False,1.3552792499999997,True,"IA signed 2025-12-05 per queue data but PUCT Interchange portal returned 402 during triage — retry PDF download to get parties, POI, and milestone-schedule exhibit | Exact substation coordinates needed: Trading House 345kV (node 13405) — pull ERCOT transmission map or EIA dataset to pin the BESS pad candidate, then re-run imagery at true location",True,26INR0252,False,0,Neutron Storage,ok,53,
False,False,False,1.2024405,False,PUCT Interchange IA search once portal access available — no IA found but portal was blocked (402) | Developer identity unknown — no web presence; TX SOS corporate search for 'Bronze Quinta Storage LLC' may surface parent developer,False,23INR0456,False,0,Bronze Quinta Storage,ok,52,
False,True,False,0.9706801500000002,True,"Confirm South Lane City 138kV substation exact coordinates via ERCOT network model or county GIS — imagery was likely off-target | PUCT Interchange IA retrieval (portal returned 402 during triage) — IA signed 2025-01-07, schedule exhibit not yet accessed",True,23INR0137,False,0,Diran BESS,ok,42,
False,True,False,0.8729396999999998,False,Resolve Comstock 138kV substation precise coords (ERCOT GIS or EIA facility DB) then re-image 500m buffer | PUCT Interchange: FilingParty search once portal is accessible — IA may exist if FIS was recently approved,False,26INR0260,False,0,Evans Creek Energy Storage,ok,40,
False,True,False,1.1683322999999999,False,"PUCT Interchange IA search — portal was 402-blocked during triage; manually search for 'Massey Storage' or 'Massey' in PUCT docket system when accessible | Chevron_NewSub(#99300) geolocation — Chevron is an unusual POI anchor; look up ERCOT network model or CenterPoint facilities map to pin this substation, then re-run imagery at correct coords",False,28INR0074,False,0,Massey Storage,ok,47,
False,True,False,1.0464041999999998,True,PUCT Interchange: search when portal accessible — FilingParty and Description for 'Big Five Storage'; IA may exist but wasn't reachable via triage portal (402 error) | Substation location: resolve 'Redgtss' (bus 5784) and 'Nedina' (bus 8380) coordinates via ERCOT nodal model or AEP Texas GIS — needed to enable imagery,False,25INR0239,False,0,Big Five Storage,ok,44,
False,True,False,0.8248330499999998,False,"Resolve cancellation claim: savevzcounty.org states BESS 2 'recently cancelled' (~Apr 2026), but 2026-06-01 queue snapshot still shows active — check ERCOT GIS cancellation/withdrawal filings or Tempus Power news | Developer confirm: verify Tempus Power Management LLC is correct developer; search for any PUCT filings when portal is accessible",False,27INR0413,True,0,Edgewood BESS 2,ok,35,
False,True,False,0.9170537999999997,False,PUCT Interchange IA search — portal was 402-blocked during triage; manual search for 'Edgewood BESS' or 'Edgewood 138kV' filing party | Oncor transmission planning documents for Edgewood 138kV bus upgrades or interconnection agreements,False,27INR0317,False,0,Edgewood BESS 1,ok,40,
False,True,False,0.8626787999999997,False,"PUCT Interchange is blocked via WebFetch (402) — try with authenticated session or PUCT search UI to find any IA or transmission service request filing | Fix CDSE credentials (~/.config/gis-research.env) then run 3x3 grid around 33.67N,99.20W (Westover–Lake Kemp corridor) to check for any site prep or land clearing",False,28INR0514,False,0,Young Road Solar,ok,39,
False,True,False,0.6606069000000001,False,Confirm whether FIS has been approved in any post-Jun-2026 queue report — that is the single gating milestone | PUCT Interchange blocked during triage — search filings for 'BT Myers Solar' or '26INR0134' when portal access is available,False,26INR0134,False,0,Myers Solar,ok,32,
False,True,False,1.2211621499999996,True,"Retrieve IA from PUCT Interchange (portal blocked during triage — try direct session login or ERCOT CEII request); extract milestone schedule and developer/owner parties | Identify developer/owner: no LLC registration found, no press release, no web footprint — SOS Texas entity search for 'Glasgow Storage' required",True,24INR0207,False,0,Glasgow Storage,ok,45,
False,True,False,0.48058335,True,"IA document: PUCT portal blocked during triage — obtain IA PDF to extract milestone schedule and POI exact location | Imagery: CDSE auth failed on center/north grid rows — re-run T6 with refreshed credentials targeting 28.963,-98.476 (the actual POI substation center)",False,23INR0200,False,0,Paradiso BESS,ok,24,
False,True,False,0.67406385,True,"Retrieve IA from PUCT Interchange (FilingParty = 'Picadillo BESS') — IA signed 2024-01-23 per queue, milestone schedule and parties not yet seen | Identify developer/sponsor — zero web presence; parent company unknown; TX SOS entity search for 'Picadillo BESS LLC'",True,24INR0275,False,0,Picadillo BESS,ok,24,
False,False,False,1.2901353000000004,False,"PUCT Interchange was inaccessible (402) — retry IA search when portal is reachable; any IA filing would substantially change the signal score | Developer identity unknown — if IA surfaces, pull parties page to identify developer and check their track record",False,24INR0494,False,0,Hana Springs BESS,ok,50,
False,True,False,1.1168452500000001,True,IA PDF via PUCT Interchange (PUCT blocked during triage — retry with authenticated session); extract milestone schedule exhibit | Precise site coordinates: mk.co.kr groundbreaking article blocked — try Korean-language sources or HD Hyundai Electric investor filings for site address,True,24INR0485,True,0,Rutile BESS,ok,44,
False,True,False,0.9984472499999999,False,Locate BONIVIEW2A 69kV substation coordinates to anchor imagery search — try ERCOT transmission shapefile or AEP Texas line maps | Search PUCT Interchange directly for IA or study filings under 'Mobee Springs' when portal access is available,False,28INR0175,False,0,Mobee Springs BESS,ok,44,
False,True,False,1.01680395,False,PUCT Interchange blocked during triage — manually search FilingParty='Sugarloaf BESS' for IA; FIS approval is the next gate to watch | PILONCIL4 138KV substation (#80481) location unknown — geolocate via ERCOT topology files or AEP Texas transmission maps to get a site candidate for imagery,False,27INR0208,False,0,Sugarloaf BESS,ok,45,
False,False,False,1.0041686999999997,True,"PUCT Interchange: search for KCE TX 26 or Key Capture Energy IA filings — PUCT blocked via WebFetch, needs browser/session access | Imagery with CDSE creds: 3×3 grid centered on 29.9966/-98.8793 (Flat Rock Creek Rd / LCRA substation) — check for grading, container placement, or substation tie-in work",False,23INR0163,True,0,Ringtail Ridge Storage,ok,46,
False,True,False,0.9950095500000001,False,PUCT Interchange was 402-blocked — retry when portal accessible; IA filing is the single highest-value document given FIS-requested status | Geolocate McDonald Road Switch (ERCOT 1333) or Pastores Switch (ERCOT 10121) via ERCOT transmission maps or AEP Texas GIS to get a site candidate for imagery,False,25INR0142,False,0,Sagewood BESS,ok,47,
False,True,False,0.7606453499999999,True,"Retrieve IA PDF from PUCT (PUCT Interchange blocked during triage — filing confirmed 2025-08-01 by Oncor; get parties/POI page and milestone schedule exhibit) | Locate Moss Switch / Wolf Switching Station coordinates to establish site candidate, then run imagery to check for pre-construction site prep or panel installation",True,21INR0265,False,0,Sisters Solar,ok,36,
False,True,False,0.95791695,False,"PUCT Interchange IA filing — FIS just approved Oct 2025, IA negotiation likely in progress; check filings after 2025-10 by party name and INR | Thorn Tree Switch 345kV location — identify precise coordinates to enable imagery; check ERCOT nodal model or OpenInfraMap for switch 11688",False,25INR0504,False,0,Lazy Frog Solar SLF,ok,41,
False,True,False,0.8940043499999998,False,IA not signed — PUCT Interchange search (fix 402 auth issue) to confirm whether IA filings exist under alternate party name 'Dialville BESS' | Developer identity gap — Rogers Creek BESS LLC registered Austin TX but ercotqueue.com lists 'Dialville BESS'; chase parent company,False,25INR0414,False,0,Rogers Creek BESS,ok,41,
False,True,False,1.04318385,False,"IA status — no iaSigned date; check PUCT Interchange with subscription access for any 2025-2026 filing by Pledgor BESS LLC | Developer identity — LLC address (5900 Balcones Dr Ste 100, Austin TX 78731) is a shared registered-agent office; find true parent via TX SOS filings or LinkedIn",False,25INR0405,False,0,Pledgor BESS,ok,47,
False,True,False,0.9308806499999998,True,"IA PDF retrieval via PUCT Interchange (portal blocked during triage — try authenticated session or CEII request) — schedule exhibit needed to validate 2028 COD | Developer identity unknown — no LLC registration, no news, no pins; deep scan should check TX SOS, SEC EDGAR, and FERC eLibrary for 'Arroyo Solar LLC'",False,20INR0086,False,0,Arroyo Solar,ok,35,
False,False,False,1.012362,False,Locate Tesla 345kV substation (ERCOT bus 60501) coordinates via ERCOT nodal model or EIA-860 to enable imagery | PUCT Interchange search for IA filing when portal access is restored (try authenticated session or MCP tool),False,21INR0455,False,0,Independence Trail Storage,ok,44,
False,True,False,1.32268155,True,"PUCT Interchange authenticated search: FilingParty='Cannibal Draw Storage' — IA exists (signed 2025-01-17) but PDF not retrieved; extract parties, POI page, milestone schedule | Identify developer/sponsor behind the LLC — no public footprint found; TX SOS business entity search for 'Cannibal Draw Storage LLC'",False,26INR0453,False,0,Cannibal Draw Storage,ok,47,
False,True,False,1.0148565,True,"IA PDF not retrieved (PUCT portal blocked) — try PUCT Interchange directly or ERCOT GMOC for IA schedule exhibit and POI exact coordinates | LLC name discrepancy: queue lists 'High Noon Storage' but aggregators show 'High Noon Solar Project, LLC' — confirm legal entity and parent company via TX SOS search",True,24INR0126,False,0,High Noon Storage,ok,48,
False,True,False,1.1258716499999997,False,"Fix CDSE credentials then run imagery at confirmed Garvey Road Switch pad — the low-confidence site candidate is the biggest gap | PUCT Interchange search once 402/session-cookie issue resolved — no IA found but portal was blocked, not definitively absent",False,26INR0295,False,0,Trinity Hills BESS SLF,ok,43,
False,False,False,0.7204151999999998,False,"No IA and no FIS approval as of 2026-06 — project is pre-construction with 5% build probability; if deep scan warranted, check TX SOS for parent company/developer identity via Raghorn Solar LLC registered agent | POI: 69kV tap between San Diego #5654 and Orange Grove #5658 — if deep scan runs, map the tap line to narrow site search, then run imagery along the corridor",False,27INR0249,False,0,Raghorn Solar SLF,ok,35,
False,True,False,0.89718,False,PUCT Interchange unblocked: search FilingParty='Eytcheson Ranches Solar' for IA filing — no IA signed yet so any filing would be early-stage | TX SOS entity search for 'Eytcheson Ranches Solar LLC' to confirm developer/sponsor identity,False,24INR0120,False,0,Eytcheson Ranches Solar,ok,39,
False,True,False,0.7611216000000001,True,PUCT docket 35077 sub 2389 — IA PDF inaccessible via WebFetch (402); pull milestone-schedule exhibit directly to confirm COD and construction-start commitment | Abei Energy Green XIV LLC — developer portfolio and track record; no news or project announcements found; assess whether parent Abei Energy has completed comparable TX solar projects,True,25INR0227,False,0,SERENGETI SOLAR,ok,37,
False,True,False,0.8717689500000001,False,"PUCT Interchange IA search — portal was HTTP 402 during triage, try authenticated session for FilingParty='Myers Storage' or Description contains '26INR0135' | Baez 8629 69kV substation location — ERCOT nodal/network map or AEP transmission data to get coords for imagery",False,26INR0135,False,0,Myers Storage,ok,39,
False,True,False,0.8324390999999999,False,Doral LLC developer page (doral-llc.com) — confirm project details and any financing announcement | PUCT Interchange authenticated search — confirm no IA filed under 'French Riviera Storage' or 'Arana Creek Battery Storage' or 'Doral',False,24INR0516,False,0,French Riviera Storage,ok,44,
False,True,False,1.0813060499999998,False,Confirm Kimbro substation address — check ERCOT transmission maps or Austin Energy / Oncor asset lists for '7337 Kimbro 138kV' exact coords before attempting imagery | PUCT Interchange: portal was inaccessible (402) — retry with authenticated session; search FilingParty and Description for 'East Blackland' to confirm IA status,False,25INR0266,False,0,East Blackland Battery Storage SLF,ok,43,
False,True,False,0.9200991,False,"No IA signed yet — PUCT Interchange direct portal search for IA when accessible (project has FIS, may be negotiating IA now) | Zero web presence — try TX SOS business entity search for 'Edens Solar LLC' to identify developer/parent company",False,26INR0313,False,0,Edens Solar,ok,36,
False,True,False,0.9154887000000003,False,Locate AEP Live Oak 69kV substation coordinates to enable imagery — check EIA-860 or OpenStreetMap for substation pin | FIS approval status: FIS requested 2024-05-17 but not yet approved as of 2026-06 — query ERCOT FIS report or PUCT docket for study outcome,False,27INR0261,False,0,Tipperary Solar,ok,43,
False,False,False,1.00110675,False,Identify Haney 138kV substation coordinates (ERCOT NOM/EIA-860) to enable imagery run | Texas SOS entity search for 'Whistle Solar LLC' to confirm existence and developer identity,False,25INR0029,False,0,Whistle Solar,ok,37,
False,True,False,0.98679285,True,PUCT IA docket: retrieve milestone schedule exhibit (CEII or public) — need Oncor docket number for interchange.puc.texas.gov session auth | Site pinning: gmaps.py rate-limit will clear; retry 'BDPU Solar Lubio' + 'Lubio Solar Kaufman' + Oncor line 2724/2727 to locate tap point and probable acreage,True,22INR0426,False,0,LUBIO SOLAR,ok,39,
False,True,False,1.00542435,False,"PUCT interchange search (requires browser session — 402 on direct WebFetch): search FilingParty='Steppe Reserve Storage' to find IA filing and milestone schedule | CDSE imagery: fix auth (~/.config/gis-research.env), run 3x3 chip grid at Asherton substation (28.4375, -99.7594) buffer-km 1 to check for BESS pad construction",False,23INR0164,False,0,Steppe Reserve Storage,ok,40,
False,True,False,,True,"EIA co-project 67778_GR16B 'Findley PV and BESS' (Gransolar Texas Sixteen LLC, ~100 MW solar+BESS) — likely same site; reconcile capacity, confirm same developer | Developer identity: 'Adon Texas Sixteen LLC' (ERCOT queue) vs 'Gransolar Texas Sixteen LLC' (EIA) — determine parent entity and development history",False,28INR0048,False,0,Findley BESS,ok,,
False,False,False,0.9253045499999999,False,Verify Blackjack Storage LLC as current developer — Infrasure cited it but source reliability unknown; check TX SOS entity search | PUCT Interchange IA search once portal access restored — no IA found but portal was 402-blocked,False,20INR0245,True,0,Volunteer Storage,ok,45,
